datetime,timestamp,timestampms,tid,price,amount,exchange,type,notional
2026-03-11 00:43:21.870000+00:00,1773189801,1773189801870,2840140987661090,69840.95,0.00074834,gemini,sell,52.264776523
2026-03-11 00:41:57.731000+00:00,1773189717,1773189717731,2840140987661039,69870.52,0.00410109,gemini,sell,286.54529086680003
2026-03-11 00:41:57.731000+00:00,1773189717,1773189717731,2840140987661038,69872.63,0.00429,gemini,sell,299.75358270000004
2026-03-11 00:41:57.731000+00:00,1773189717,1773189717731,2840140987661037,69872.86,0.01430891,gemini,sell,999.8044651826
2026-03-11 00:41:57.731000+00:00,1773189717,1773189717731,2840140987661036,69877.76,0.017,gemini,sell,1187.92192
2026-03-11 00:41:39.062000+00:00,1773189699,1773189699062,2840140987661025,69889.9,0.25,gemini,sell,17472.475
2026-03-11 00:41:39.062000+00:00,1773189699,1773189699062,2840140987661024,69889.99,0.03755976,gemini,sell,2625.0512508024
2026-03-11 00:41:39.062000+00:00,1773189699,1773189699062,2840140987661023,69889.99,0.017,gemini,sell,1188.12983
2026-03-11 00:41:39.062000+00:00,1773189699,1773189699062,2840140987661022,69889.99,0.0227,gemini,sell,1586.5027730000002
2026-03-11 00:41:05.896000+00:00,1773189665,1773189665896,2840140987661012,69884.2,0.35,gemini,sell,24459.469999999998
2026-03-11 00:41:05.470000+00:00,1773189665,1773189665470,2840140987661008,69894.53,0.0227,gemini,sell,1586.605831
2026-03-11 00:41:05.470000+00:00,1773189665,1773189665470,2840140987661007,69894.53,0.017,gemini,sell,1188.20701
2026-03-11 00:40:03.708000+00:00,1773189603,1773189603708,2840140987660939,69938.6,0.00040446,gemini,buy,28.287366156
2026-03-11 00:39:24.259000+00:00,1773189564,1773189564259,2840140987660933,69938.27,0.0227,gemini,buy,1587.5987290000003
2026-03-11 00:38:08.855000+00:00,1773189488,1773189488855,2840140987660878,69958.4,0.01393558,gemini,buy,974.9108798719999
2026-03-11 00:38:04.735000+00:00,1773189484,1773189484735,2840140987660866,69981.18,0.00013463,gemini,buy,9.421566263399999
2026-03-11 00:37:22.928000+00:00,1773189442,1773189442928,2840140987660836,70005.28,0.01063442,gemini,buy,744.4655497376
2026-03-11 00:37:22.904000+00:00,1773189442,1773189442904,2840140987660834,70009.29,0.01063442,gemini,buy,744.5081937617999
2026-03-11 00:37:11.489000+00:00,1773189431,1773189431489,2840140987660802,69970.4,0.0005,gemini,buy,34.9852
2026-03-11 00:37:11.489000+00:00,1773189431,1773189431489,2840140987660798,69970.39,0.00297,gemini,sell,207.8120583
2026-03-11 00:36:44.241000+00:00,1773189404,1773189404241,2840140987660768,69914.44,7.335e-05,gemini,buy,5.128224174
2026-03-11 00:36:43.667000+00:00,1773189403,1773189403667,2840140987660764,69914.44,0.0014,gemini,buy,97.880216
2026-03-11 00:36:43.666000+00:00,1773189403,1773189403666,2840140987660760,69914.44,0.00916412,gemini,buy,640.7043178928
2026-03-11 00:36:43.666000+00:00,1773189403,1773189403666,2840140987660759,69914.44,0.00533588,gemini,buy,373.05506210720006
2026-03-11 00:36:43.666000+00:00,1773189403,1773189403666,2840140987660757,69914.44,0.0014,gemini,buy,97.880216
2026-03-11 00:36:20.916000+00:00,1773189380,1773189380916,2840140987660741,69914.44,0.00279068,gemini,buy,195.1088294192
2026-03-11 00:36:03.185000+00:00,1773189363,1773189363185,2840140987660717,69914.44,6.981e-05,gemini,buy,4.8807270564
2026-03-11 00:35:46.313000+00:00,1773189346,1773189346313,2840140987660689,69914.44,0.00069774,gemini,buy,48.7821013656
2026-03-11 00:35:27.484000+00:00,1773189327,1773189327484,2840140987660675,69899.15,0.00139567,gemini,buy,97.55614668049998
2026-03-11 00:34:56.406000+00:00,1773189296,1773189296406,2840140987660627,69906.15,6.983e-05,gemini,buy,4.8815464545
2026-03-11 00:34:32.042000+00:00,1773189272,1773189272042,2840140987660609,69902.46,0.00013951,gemini,buy,9.752092194600001
2026-03-11 00:33:47.115000+00:00,1773189227,1773189227115,2840140987660561,69903.88,0.00013951,gemini,buy,9.7522902988
2026-03-11 00:33:28.486000+00:00,1773189208,1773189208486,2840140987660553,69890.74,6.984e-05,gemini,buy,4.8811692816
2026-03-11 00:33:26.177000+00:00,1773189206,1773189206177,2840140987660549,69901.39,0.00013952,gemini,buy,9.7526419328
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660533,69893.29,0.0227,gemini,buy,1586.577683
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660532,69892.67,0.017,gemini,buy,1188.17539
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660531,69892.67,0.0227,gemini,buy,1586.563609
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660530,69892.43,0.017,gemini,buy,1188.17131
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660529,69892.43,0.0227,gemini,buy,1586.558161
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660528,69892.4,0.017,gemini,buy,1188.1708
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660527,69892.4,0.0227,gemini,buy,1586.55748
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660526,69892.32,0.017,gemini,buy,1188.1694400000001
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660525,69892.32,0.0227,gemini,buy,1586.5556640000002
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660524,69891.97,0.017,gemini,buy,1188.1634900000001
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660523,69891.71,0.017,gemini,buy,1188.1590700000002
2026-03-11 00:33:17.274000+00:00,1773189197,1773189197274,2840140987660522,69891.71,0.03755914,gemini,buy,2625.0725207294
2026-03-11 00:33:14.645000+00:00,1773189194,1773189194645,2840140987660518,69885.28,0.01063747,gemini,buy,743.4025694416
2026-03-11 00:33:04.565000+00:00,1773189184,1773189184565,2840140987660506,69885.28,0.00069806,gemini,buy,48.7841185568
2026-03-11 00:32:48.983000+00:00,1773189168,1773189168983,2840140987660472,69887.48,0.0227,gemini,buy,1586.445796
2026-03-11 00:32:48.171000+00:00,1773189168,1773189168171,2840140987660464,69889.32,0.0227,gemini,buy,1586.4875640000002
2026-03-11 00:32:46.995000+00:00,1773189166,1773189166995,2840140987660460,69889.59,0.0227,gemini,buy,1586.4936930000001
2026-03-11 00:32:31.707000+00:00,1773189151,1773189151707,2840140987660434,69929.38,0.00139505,gemini,buy,97.554981569
2026-03-11 00:32:27.585000+00:00,1773189147,1773189147585,2840140987660413,69954.23,0.0227,gemini,sell,1587.961021
2026-03-11 00:32:25.421000+00:00,1773189145,1773189145421,2840140987660411,69960.74,0.0227,gemini,buy,1588.1087980000002
2026-03-11 00:32:16.337000+00:00,1773189136,1773189136337,2840140987660399,69975.72,0.00139417,gemini,buy,97.55804955239999
2026-03-11 00:32:11.897000+00:00,1773189131,1773189131897,2840140987660385,69973.29,0.0089,gemini,sell,622.7622809999999
2026-03-11 00:32:08.170000+00:00,1773189128,1773189128170,2840140987660372,69988.28,0.0227,gemini,sell,1588.733956
2026-03-11 00:32:08.170000+00:00,1773189128,1773189128170,2840140987660371,69989.69,0.017,gemini,sell,1189.82473
2026-03-11 00:32:06.432000+00:00,1773189126,1773189126432,2840140987660354,69978.07,0.00098243,gemini,sell,68.74855531010002
2026-03-11 00:31:59.217000+00:00,1773189119,1773189119217,2840140987660337,70017.74,0.00013928,gemini,buy,9.7520708272
2026-03-11 00:31:56.315000+00:00,1773189116,1773189116315,2840140987660333,70013.45,0.01678551,gemini,sell,1175.2114651094998
2026-03-11 00:31:33.844000+00:00,1773189093,1773189093844,2840140987660307,70029.53,0.0227,gemini,buy,1589.670331
2026-03-11 00:31:33.844000+00:00,1773189093,1773189093844,2840140987660306,70029.52,0.017,gemini,buy,1190.5018400000001
2026-03-11 00:31:23.804000+00:00,1773189083,1773189083804,2840140987660294,70045.87,6.968e-05,gemini,buy,4.8807962216
2026-03-11 00:31:13.053000+00:00,1773189073,1773189073053,2840140987660269,70045.87,1.399e-05,gemini,buy,0.9799417212999999
2026-03-11 00:31:07.806000+00:00,1773189067,1773189067806,2840140987660263,70037.91,0.017,gemini,buy,1190.6444700000002
2026-03-11 00:30:58.904000+00:00,1773189058,1773189058904,2840140987660231,70045.87,0.00013922,gemini,buy,9.751786021400001
2026-03-11 00:30:54.654000+00:00,1773189054,1773189054654,2840140987660227,70045.87,0.00029245,gemini,buy,20.484914681499998
2026-03-11 00:30:52.027000+00:00,1773189052,1773189052027,2840140987660223,70045.87,0.0002786,gemini,buy,19.514779381999997
2026-03-11 00:30:49.478000+00:00,1773189049,1773189049478,2840140987660219,70042.96,0.00295856,gemini,buy,207.22629973760002
2026-03-11 00:30:49.478000+00:00,1773189049,1773189049478,2840140987660217,70042.96,0.00056,gemini,buy,39.2240576
2026-03-11 00:30:49.472000+00:00,1773189049,1773189049472,2840140987660215,70042.96,0.00242,gemini,buy,169.50396320000002
2026-03-11 00:30:49.465000+00:00,1773189049,1773189049465,2840140987660213,70042.96,0.00149,gemini,buy,104.36401040000001
2026-03-11 00:30:49.458000+00:00,1773189049,1773189049458,2840140987660211,70042.96,0.003,gemini,buy,210.12888
2026-03-11 00:30:44.446000+00:00,1773189044,1773189044446,2840140987660207,70042.96,6.968e-05,gemini,buy,4.8805934528
2026-03-11 00:30:41.262000+00:00,1773189041,1773189041262,2840140987660203,70042.96,0.00013923,gemini,buy,9.752081320800002
2026-03-11 00:30:40.425000+00:00,1773189040,1773189040425,2840140987660199,70045.87,0.0227,gemini,sell,1590.041249
2026-03-11 00:30:40.425000+00:00,1773189040,1773189040425,2840140987660198,70045.87,0.017,gemini,sell,1190.77979
2026-03-11 00:30:02.847000+00:00,1773189002,1773189002847,2840140987660188,70049.89,0.00714286,gemini,sell,500.3565572854
2026-03-11 00:29:57.419000+00:00,1773188997,1773188997419,2840140987660176,70063.76,0.00356,gemini,buy,249.42698559999997
2026-03-11 00:29:52.915000+00:00,1773188992,1773188992915,2840140987660166,70075.78,0.00104413,gemini,buy,73.16822417140001
2026-03-11 00:29:24.398000+00:00,1773188964,1773188964398,2840140987660146,70075.0,0.40000498,gemini,sell,28030.3489735
2026-03-11 00:29:24.398000+00:00,1773188964,1773188964398,2840140987660144,70075.0,0.08,gemini,sell,5606.0
2026-03-11 00:29:24.398000+00:00,1773188964,1773188964398,2840140987660142,70075.0,0.28000498,gemini,sell,19621.3489735
2026-03-11 00:29:24.388000+00:00,1773188964,1773188964388,2840140987660140,70080.08,0.0227,gemini,sell,1590.8178160000002
2026-03-11 00:29:24.383000+00:00,1773188964,1773188964383,2840140987660135,70080.35,0.017,gemini,sell,1191.36595
2026-03-11 00:29:24.383000+00:00,1773188964,1773188964383,2840140987660134,70081.77,0.03745375,gemini,sell,2624.8250931375
2026-03-11 00:29:24.383000+00:00,1773188964,1773188964383,2840140987660133,70082.1,0.07833,gemini,sell,5489.530893
2026-03-11 00:29:24.383000+00:00,1773188964,1773188964383,2840140987660132,70085.08,0.0227,gemini,sell,1590.9313160000002
2026-03-11 00:29:24.383000+00:00,1773188964,1773188964383,2840140987660130,70082.1,0.27167,gemini,sell,19039.204107
2026-03-11 00:29:24.383000+00:00,1773188964,1773188964383,2840140987660128,70089.18,0.0227,gemini,sell,1591.024386
2026-03-11 00:29:16.645000+00:00,1773188956,1773188956645,2840140987660115,70089.78,0.00033587,gemini,buy,23.5410544086
2026-03-11 00:29:08.017000+00:00,1773188948,1773188948017,2840140987660103,70100.06,0.00139164,gemini,buy,97.5540474984
2026-03-11 00:29:06.841000+00:00,1773188946,1773188946841,2840140987660099,70104.19,0.017,gemini,sell,1191.77123
2026-03-11 00:28:58.777000+00:00,1773188938,1773188938777,2840140987660080,70092.39,1.398e-05,gemini,buy,0.9798916122
2026-03-11 00:28:52.777000+00:00,1773188932,1773188932777,2840140987660072,70095.17,0.00018094,gemini,buy,12.6830200598
2026-03-11 00:28:47.110000+00:00,1773188927,1773188927110,2840140987660064,70094.57,0.017,gemini,sell,1191.6076900000003
2026-03-11 00:28:45.619000+00:00,1773188925,1773188925619,2840140987660062,70126.58,0.0495,gemini,sell,3471.26571
2026-03-11 00:28:42.344000+00:00,1773188922,1773188922344,2840140987660058,70126.59,0.00041734,gemini,buy,29.2666310706
2026-03-11 00:28:40.717000+00:00,1773188920,1773188920717,2840140987660050,70129.12,0.00025044,gemini,buy,17.5631368128
2026-03-11 00:28:39.608000+00:00,1773188919,1773188919608,2840140987660046,70136.95,6.959e-05,gemini,buy,4.8808303505
2026-03-11 00:28:38.347000+00:00,1773188918,1773188918347,2840140987660036,70134.66,0.00090338,gemini,sell,63.3582491508
2026-03-11 00:28:16.658000+00:00,1773188896,1773188896658,2840140987660030,70152.59,0.0023,gemini,buy,161.350957
2026-03-11 00:28:16.649000+00:00,1773188896,1773188896649,2840140987660028,70140.67,0.03743329,gemini,buy,2625.5960409043
2026-03-11 00:28:16.647000+00:00,1773188896,1773188896647,2840140987660024,70138.88,0.01030363,gemini,buy,722.6850681344
2026-03-11 00:28:06.917000+00:00,1773188886,1773188886917,2840140987660018,70138.11,0.00278181,gemini,buy,195.1108957791
2026-03-11 00:27:57.963000+00:00,1773188877,1773188877963,2840140987660010,70138.88,5.561e-05,gemini,buy,3.9004231168000003
2026-03-11 00:27:53.761000+00:00,1773188873,1773188873761,2840140987660006,70138.88,0.00027823,gemini,buy,19.5147405824
2026-03-11 00:27:45.426000+00:00,1773188865,1773188865426,2840140987660002,70136.32,0.00026751,gemini,buy,18.762166963200002
2026-03-11 00:27:38.186000+00:00,1773188858,1773188858186,2840140987659995,70133.27,0.01685444,gemini,buy,1182.0569912188
2026-03-11 00:27:38.186000+00:00,1773188858,1773188858186,2840140987659994,70122.87,0.01169272,gemini,buy,819.9270845064
2026-03-11 00:27:35.841000+00:00,1773188855,1773188855841,2840140987659986,70122.87,0.00034776,gemini,buy,24.3859292712
2026-03-11 00:27:19.170000+00:00,1773188839,1773188839170,2840140987659976,70090.22,0.022,gemini,sell,1541.9848399999998
2026-03-11 00:26:43.815000+00:00,1773188803,1773188803815,2840140987659956,70076.01,0.00419993,gemini,buy,294.31433667929997
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659918,70076.0,1.41013985,gemini,buy,98816.9601286
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659917,70074.51,0.0495,gemini,buy,3468.688245
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659916,70073.63,0.017,gemini,buy,1191.2517100000002
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659915,70072.34,0.00428,gemini,buy,299.90961519999996
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659914,70070.59,0.01063747,gemini,buy,745.3737990072999
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659913,70070.1,0.35,gemini,buy,24524.535
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659912,70069.21,0.0227,gemini,buy,1590.5710670000003
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659911,70069.2,0.00398863,gemini,buy,279.480113196
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659910,70068.83,0.00428,gemini,buy,299.8945924
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659909,70067.99,0.01167932,gemini,buy,818.3464769668001
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659908,70066.62,0.017,gemini,buy,1191.13254
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659907,70062.62,0.14990202,gemini,buy,10502.5282644924
2026-03-11 00:26:25.307000+00:00,1773188785,1773188785307,2840140987659906,70059.61,0.03747551,gemini,buy,2625.5196151511
2026-03-11 00:26:00.152000+00:00,1773188760,1773188760152,2840140987659882,70059.44,0.22257624,gemini,sell,15593.566731705601
2026-03-11 00:25:57.472000+00:00,1773188757,1773188757472,2840140987659878,70059.44,0.27742376,gemini,sell,19436.1532682944
2026-03-11 00:25:38.936000+00:00,1773188738,1773188738936,2840140987659850,70059.41,6.967e-05,gemini,buy,4.8810390947
2026-03-11 00:25:31.253000+00:00,1773188731,1773188731253,2840140987659842,70061.59,0.00067199,gemini,buy,47.0806878641
2026-03-11 00:25:28.985000+00:00,1773188728,1773188728985,2840140987659836,70060.03,0.00139244,gemini,buy,97.5543881732
2026-03-11 00:25:14.357000+00:00,1773188714,1773188714357,2840140987659826,70064.49,0.00278491,gemini,buy,195.1232988459
2026-03-11 00:25:07.607000+00:00,1773188707,1773188707607,2840140987659810,70039.27,0.00020893,gemini,buy,14.6333046811
2026-03-11 00:25:00.850000+00:00,1773188700,1773188700850,2840140987659806,70061.43,0.00474,gemini,buy,332.0911782
2026-03-11 00:25:00.185000+00:00,1773188700,1773188700185,2840140987659804,70070.22,0.00125,gemini,buy,87.58777500000001
2026-03-11 00:25:00.164000+00:00,1773188700,1773188700164,2840140987659802,70070.6,0.00232,gemini,buy,162.563792
2026-03-11 00:24:47.239000+00:00,1773188687,1773188687239,2840140987659794,70091.34,0.00047321,gemini,buy,33.1679230014
2026-03-11 00:24:44.295000+00:00,1773188684,1773188684295,2840140987659790,70090.01,0.00069598,gemini,buy,48.781245159799994
